Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCP02,-992.0,OUT019
DRI37,936.0,OUT045
FDQ12,3672.0,OUT049
FDE33,1340.0,OUT046
FDX27,1580.0,OUT045
FDM22,980.0,OUT017
NCH30,-128.0,OUT019
FDC04,3864.0,OUT017
FDO38,1376.0,OUT046
FDV52,3336.0,OUT027
FDB32,1588.0,OUT013
FDV43,516.0,OUT018
FDI24,2552.0,OUT018
FDR40,1424.0,OUT017
FDW02,2032.0,OUT049
FDE44,852.0,OUT049
FDL38,1572.0,OUT046
NCT54,-368.0,OUT010
DRJ39,1560.0,OUT010
FDW55,4020.0,OUT049
DRF13,336.0,OUT019
NCW17,2116.0,OUT049
FDP13,808.0,OUT035
FDS08,2508.0,OUT018
NCP17,1100.0,OUT035
NCO53,2932.0,OUT035
FDH19,2824.0,OUT045
FDJ04,1968.0,OUT017
FDG10,1020.0,OUT049
FDA40,-472.0,OUT010
FDI53,2624.0,OUT045
FDU09,-924.0,OUT010
FDK60,1672.0,OUT045
FDR43,684.0,OUT017
FDW22,3604.0,OUT017
DRP47,2048.0,OUT010
DRG48,400.0,OUT010
FDA14,2352.0,OUT035
FDU49,1540.0,OUT013
FDK28,4072.0,OUT045
FDT19,2828.0,OUT046
NCQ42,2036.0,OUT045
FDD03,3712.0,OUT045
NCM53,1772.0,OUT013
NCX53,2308.0,OUT045
FDV14,2812.0,OUT027
NCZ54,2620.0,OUT017
FDB39,912.0,OUT013
DRC24,2440.0,OUT046
FDY36,1248.0,OUT013
FDN01,2884.0,OUT035
DRH25,876.0,OUT046
FDV08,804.0,OUT046
NCP53,3812.0,OUT049
FDU52,584.0,OUT010
NCI42,3312.0,OUT045
FDZ14,1984.0,OUT035
FDF11,3920.0,OUT046
FDQ13,1168.0,OUT018
FDO32,-1108.0,OUT010
DRJ37,2116.0,OUT018
FDY43,2724.0,OUT046
NCT41,2524.0,OUT017
NCV17,2180.0,OUT045
FDM04,2352.0,OUT027
DRB48,372.0,OUT018
FDM24,2496.0,OUT013
FDT37,4096.0,OUT049
NCO05,-316.0,OUT010
FDL13,3796.0,OUT046
FDL15,2524.0,OUT017
FDB11,3296.0,OUT018
FDL14,640.0,OUT019
FDY10,-84.0,OUT019
FDJ40,1832.0,OUT049
NCW18,3756.0,OUT046
NCY06,2068.0,OUT013
DRE13,1072.0,OUT018
FDA26,3480.0,OUT045
NCE19,-1044.0,OUT010
FDE33,1420.0,OUT035
DRL59,2320.0,OUT027
FDY07,820.0,OUT046
FDF57,2492.0,OUT018
FDM58,1868.0,OUT035
FDP26,3072.0,OUT027
FDY32,2668.0,OUT046
FDD51,-1136.0,OUT010
FDU22,1628.0,OUT018
FDZ49,3300.0,OUT018
NCI42,3360.0,OUT017
FDT04,2072.0,OUT027
NCU41,3072.0,OUT045
FDS56,4252.0,OUT045
NCN42,2420.0,OUT017
FDK34,3804.0,OUT046
FDB03,3860.0,OUT017
DRJ25,820.0,OUT035
FDT25,3480.0,OUT027
FDN20,2732.0,OUT013
FDP09,3416.0,OUT013
FDM20,1932.0,OUT019
NCG55,1848.0,OUT046
NCP14,1696.0,OUT045
NCH06,3884.0,OUT046
FDV52,1912.0,OUT013
NCL07,752.0,OUT035
DRJ11,4452.0,OUT027
DRO59,1224.0,OUT013
FDW15,512.0,OUT010
NCQ30,1976.0,OUT035
NCN54,-720.0,OUT019
FDY01,3380.0,OUT027
FDX39,3472.0,OUT035
FDH53,2816.0,OUT027
FDA57,764.0,OUT035
NCC07,-184.0,OUT010
FDU28,3016.0,OUT013
FDK36,-1056.0,OUT010
FDR36,488.0,OUT018
NCQ17,2508.0,OUT035
FDS28,-1016.0,OUT019
FDE08,2428.0,OUT045
FDU22,1956.0,OUT046
FDG41,1824.0,OUT045
FDO31,-556.0,OUT010
FDM21,2108.0,OUT019
FDU40,3112.0,OUT017
FDV36,1752.0,OUT018
FDT10,2476.0,OUT027
FDX38,848.0,OUT045
NCU30,4032.0,OUT027
NCV06,3064.0,OUT049
FDT16,4200.0,OUT035
NCP41,3204.0,OUT027
FDZ56,2788.0,OUT017
FDC22,3124.0,OUT035
FDU10,748.0,OUT035
FDS46,1972.0,OUT045
FDO08,2724.0,OUT049
NCV42,1464.0,OUT018
FDP33,4060.0,OUT035
FDJ12,3352.0,OUT046
FDH04,1504.0,OUT045
NCU54,3336.0,OUT013
FDO36,980.0,OUT010
FDT37,5540.0,OUT027
FDD14,1080.0,OUT010
FDA16,3488.0,OUT013
NCS42,-468.0,OUT019
FDP10,-268.0,OUT019
FDQ28,2480.0,OUT049
FDK57,36.0,OUT010
FDK02,1956.0,OUT013
FDW47,1648.0,OUT018
NCC42,1952.0,OUT018
FDQ37,2816.0,OUT018
FDL40,1552.0,OUT046
DRE13,-496.0,OUT010
FDQ34,3124.0,OUT027
NCB54,2088.0,OUT046
FDS48,2424.0,OUT049
FDO15,1280.0,OUT045
NCT30,764.0,OUT013
FDU49,2928.0,OUT027
FDE21,1908.0,OUT046
FDS49,-620.0,OUT019
FDT38,2804.0,OUT027
FDZ01,1784.0,OUT045
FDC41,1256.0,OUT035
DRG13,660.0,OUT010
NCZ42,3444.0,OUT018
NCM07,1432.0,OUT045
NCV17,1828.0,OUT018
DRK39,1360.0,OUT035
FDS37,1608.0,OUT018
FDV12,-328.0,OUT019
NCG19,3412.0,OUT018
FDS51,1068.0,OUT013
NCO14,740.0,OUT046
FDC38,2212.0,OUT046
FDN15,2288.0,OUT046
NCH42,3608.0,OUT013
FDQ22,692.0,OUT046
FDC05,3128.0,OUT013
FDZ31,3116.0,OUT013
DRJ23,3036.0,OUT049
FDC52,2472.0,OUT035
DRD12,-492.0,OUT010
FDV55,2420.0,OUT017
FDD32,1420.0,OUT046
FDR01,3304.0,OUT049
FDY08,324.0,OUT019
FDQ45,3028.0,OUT045
DRN11,3724.0,OUT027
NCS05,1876.0,OUT018
FDY32,2652.0,OUT035
NCD31,2656.0,OUT045
NCE06,2576.0,OUT049
NCP14,1656.0,OUT046
NCF18,1068.0,OUT019
FDF14,2180.0,OUT018
FDB22,2540.0,OUT017
NCH54,2548.0,OUT049
FDU27,912.0,OUT035
FDS58,4036.0,OUT027
NCU29,2368.0,OUT035
FDJ57,3188.0,OUT013
FDL56,1452.0,OUT049
FDH60,3200.0,OUT035
FDN24,616.0,OUT018
FDD02,2056.0,OUT017
FDP15,4156.0,OUT017
FDB28,4536.0,OUT027
DRC49,2308.0,OUT045
NCG30,1668.0,OUT018
FDJ14,1412.0,OUT049
FDL52,696.0,OUT045
NCG19,5120.0,OUT027
NCN41,2040.0,OUT035
FDW22,3600.0,OUT013
FDI02,1900.0,OUT013
FDV51,2684.0,OUT045
FDV48,1376.0,OUT046
NCL17,320.0,OUT019
FDP46,1500.0,OUT045
FDU10,700.0,OUT045
FDT37,2212.0,OUT010
FDI27,840.0,OUT035
FDN51,4208.0,OUT046
FDW07,1516.0,OUT035
FDN45,3572.0,OUT049
DRN37,4040.0,OUT027
DRF48,2972.0,OUT049
FDP38,-1028.0,OUT019
NCX18,4544.0,OUT027
FDK45,1736.0,OUT018
FDZ37,1524.0,OUT049
FDS50,3224.0,OUT018
NCR54,2796.0,OUT018
NCS17,1584.0,OUT035
FDV31,2876.0,OUT046
DRE27,1584.0,OUT017
FDN60,2564.0,OUT013
FDK26,3048.0,OUT013
FDX37,1384.0,OUT018
FDW31,3220.0,OUT046
FDX26,2600.0,OUT018
DRL49,292.0,OUT019
FDU49,1572.0,OUT017
FDY58,3652.0,OUT046
FDN03,4024.0,OUT045
NCV06,1140.0,OUT010
FDH53,1416.0,OUT045
FDG31,812.0,OUT018
NCC06,2096.0,OUT045
FDS13,4264.0,OUT049
FDP16,3936.0,OUT035
FDA35,2008.0,OUT013
DRP47,3696.0,OUT018
FDY28,1512.0,OUT010
FDY20,1580.0,OUT035
NCH30,1848.0,OUT017
NCR29,-992.0,OUT019
NCP05,2424.0,OUT013
NCF30,24.0,OUT019
FDA08,2748.0,OUT035
FDN51,5616.0,OUT027
FDH12,1756.0,OUT046
FDY39,3012.0,OUT017
NCO53,2948.0,OUT045
FDB40,2368.0,OUT046
FDH02,1572.0,OUT049
FDY11,2552.0,OUT027
FDQ09,-116.0,OUT019
FDP16,3912.0,OUT013
NCF55,292.0,OUT018
FDY09,4268.0,OUT027
FDY39,2980.0,OUT045
NCU53,2644.0,OUT049
NCT41,2460.0,OUT049
FDJ45,820.0,OUT046
FDR28,2640.0,OUT013
FDN08,1972.0,OUT013
FDJ07,1884.0,OUT049
FDZ09,4068.0,OUT027
FDQ14,2444.0,OUT017
FDY12,2320.0,OUT027
FDK57,1972.0,OUT046
FDD20,2036.0,OUT049
FDS36,1552.0,OUT018
FDI40,1688.0,OUT049
FDJ40,1840.0,OUT045
FDE08,2396.0,OUT013
DRK01,1528.0,OUT013
FDC58,772.0,OUT049
FDE50,3120.0,OUT046
FDX48,2540.0,OUT035
DRM35,2524.0,OUT018
FDG41,1784.0,OUT013
FDB52,4040.0,OUT046
FDV19,2636.0,OUT045
DRG48,2348.0,OUT017
FDI26,2936.0,OUT013
FDU11,-20.0,OUT019
FDF59,152.0,OUT019
FDR07,1628.0,OUT049
NCE06,2624.0,OUT017
FDE10,2180.0,OUT046
NCO55,1784.0,OUT046
FDZ13,940.0,OUT013
FDT50,1632.0,OUT017
FDH12,-192.0,OUT010
FDD21,1980.0,OUT045
NCM05,4176.0,OUT013
FDK04,976.0,OUT013
FDN33,1668.0,OUT017
NCM18,-884.0,OUT010
DRC25,1372.0,OUT049
FDT47,1664.0,OUT017
FDD45,3012.0,OUT027
NCD07,1528.0,OUT018
NCY54,820.0,OUT010
FDL12,1072.0,OUT049
FDL02,1852.0,OUT017
FDC60,1552.0,OUT035
FDR37,3016.0,OUT017
FDY16,3024.0,OUT017
FDU26,1980.0,OUT045
FDN24,904.0,OUT013
FDH44,2468.0,OUT013
FDE23,-1028.0,OUT010
FDW60,2924.0,OUT017
FDQ55,1964.0,OUT049
FDV32,2484.0,OUT027
FDV03,604.0,OUT010
FDY14,2268.0,OUT010
NCL55,5456.0,OUT027
DRF25,692.0,OUT017
FDX03,828.0,OUT046
FDF40,3964.0,OUT045
FDX24,-396.0,OUT010
FDA25,1776.0,OUT049
FDH21,2420.0,OUT018
FDB47,1444.0,OUT010
FDT34,-268.0,OUT019
FDS39,372.0,OUT010
NCU05,1312.0,OUT046
FDE02,1580.0,OUT049
FDL25,1584.0,OUT035
FDC50,1584.0,OUT049
FDZ32,1804.0,OUT049
FDV14,1424.0,OUT045
FDR07,1628.0,OUT045
FDB26,1000.0,OUT049
NCR50,2464.0,OUT045
FDP01,2236.0,OUT018
FDH57,2156.0,OUT045
FDM60,2172.0,OUT027
FDA45,2836.0,OUT017
FDU55,4188.0,OUT017
FDH40,1416.0,OUT035
FDG40,-1376.0,OUT019
FDT12,3620.0,OUT049
DRL59,920.0,OUT045
FDT47,1340.0,OUT018
FDI60,1192.0,OUT017
DRF51,2040.0,OUT027
NCK31,888.0,OUT049
FDB08,2620.0,OUT045
FDM44,1724.0,OUT035
FDD46,2132.0,OUT018
FDR27,188.0,OUT019
FDV56,-68.0,OUT010
FDM02,1516.0,OUT049
FDU45,1580.0,OUT018
FDZ10,2092.0,OUT017
NCK31,-1040.0,OUT010
FDR27,2240.0,OUT035
FDF33,1940.0,OUT013
FDJ36,1744.0,OUT046
FDP33,4060.0,OUT049
FDG17,3920.0,OUT046
FDG47,5648.0,OUT027
NCW29,2096.0,OUT046
DRH59,1240.0,OUT017
FDR32,3748.0,OUT017
FDP48,2984.0,OUT035
FDG17,3936.0,OUT035
DRJ59,748.0,OUT017
FDY48,3128.0,OUT027
FDB02,2908.0,OUT046
FDN10,-36.0,OUT019
NCD55,748.0,OUT035
FDX34,1976.0,OUT013
FDZ38,2736.0,OUT045
DRF37,4124.0,OUT049
DRL47,48.0,OUT019
FDL27,1124.0,OUT035
NCP53,3800.0,OUT035
FDT03,1008.0,OUT019
FDJ28,3080.0,OUT035
FDF40,3644.0,OUT018
FDA32,3508.0,OUT035
NCP02,1024.0,OUT017
FDZ31,3172.0,OUT045
NCQ29,4156.0,OUT013
FDP57,-196.0,OUT010
FDL32,3324.0,OUT027
DRB01,3044.0,OUT035
FDJ40,1816.0,OUT046
FDO24,2240.0,OUT018
FDO11,3656.0,OUT018
FDA56,2004.0,OUT035
FDF02,1780.0,OUT045
FDA10,1976.0,OUT013
NCI55,2020.0,OUT017
FDZ40,-1024.0,OUT010
FDV08,772.0,OUT049
FDN48,1492.0,OUT013
FDU57,2508.0,OUT017
DRF49,1812.0,OUT013
FDS02,3128.0,OUT035
FDS43,3012.0,OUT046
FDT16,4128.0,OUT013
FDX19,5164.0,OUT027
FDK15,1628.0,OUT046
DRA12,2240.0,OUT049
FDY35,872.0,OUT017
NCU42,2700.0,OUT013
FDD26,3036.0,OUT013
FDR11,2288.0,OUT018
NCP53,3836.0,OUT045
FDP34,2532.0,OUT045
NCV41,-156.0,OUT019
FDN20,2404.0,OUT018
FDZ16,2776.0,OUT018
FDZ28,2088.0,OUT049
NCL55,4032.0,OUT013
NCJ17,1400.0,OUT046
FDT37,4120.0,OUT046
FDV51,2712.0,OUT049
FDZ28,2136.0,OUT035
FDN27,1928.0,OUT013
FDS14,552.0,OUT019
FDZ58,2012.0,OUT045
FDD46,2500.0,OUT046
FDJ03,864.0,OUT035
FDU03,1012.0,OUT010
FDA33,3828.0,OUT027
NCW53,3096.0,OUT035
NCC55,688.0,OUT017
FDP52,1712.0,OUT019
FDE39,1928.0,OUT049
FDB44,3412.0,OUT035
FDG59,708.0,OUT013
FDI05,1240.0,OUT013
FDF59,2140.0,OUT045
FDM39,888.0,OUT019
FDB14,1580.0,OUT013
NCS05,224.0,OUT019
DRJ35,1052.0,OUT045
FDO31,-580.0,OUT019
FDA31,2804.0,OUT046
FDX40,656.0,OUT049
FDW56,3108.0,OUT045
FDH09,748.0,OUT018
FDA52,864.0,OUT019
FDF20,1220.0,OUT019
FDE40,1040.0,OUT046
NCU17,1640.0,OUT046
NCP14,1732.0,OUT035
FDN25,2444.0,OUT027
FDU39,1024.0,OUT049
NCM05,4256.0,OUT017
FDU07,2484.0,OUT017
FDF28,2072.0,OUT049
FDR57,2604.0,OUT049
FDJ33,2024.0,OUT013
DRH23,944.0,OUT035
FDQ52,3936.0,OUT046
DRK13,3132.0,OUT035
FDP09,3404.0,OUT046
FDR08,3244.0,OUT027
FDV50,1964.0,OUT045
FDT13,3096.0,OUT049
FDJ27,3116.0,OUT027
FDH21,2708.0,OUT046
FDW14,2876.0,OUT027
FDL52,720.0,OUT049
FDW28,3168.0,OUT017
FDL40,1584.0,OUT049
FDE24,2300.0,OUT046
FDX35,3652.0,OUT049
FDP46,1516.0,OUT017
FDX56,3372.0,OUT045
FDQ45,3020.0,OUT049
FDK50,4064.0,OUT027
FDY26,3396.0,OUT045
FDQ09,1916.0,OUT017
FDN39,2764.0,OUT049
FDP13,840.0,OUT017
FDR51,2444.0,OUT013
FDZ49,1636.0,OUT010
FDL28,3368.0,OUT018
FDZ10,2068.0,OUT035
FDK38,2432.0,OUT013
DRL49,3692.0,OUT027
FDR15,2516.0,OUT013
FDQ24,4036.0,OUT035
FDD56,2876.0,OUT013
NCR42,576.0,OUT046
FDH52,1104.0,OUT045
FDH57,172.0,OUT019
FDR15,656.0,OUT010
FDJ34,2092.0,OUT035
FDW37,1588.0,OUT035
FDQ23,1340.0,OUT018
FDP34,2528.0,OUT013
FDE04,4344.0,OUT027
FDC48,1376.0,OUT045
FDA47,672.0,OUT019
FDI35,2620.0,OUT018
NCV05,2516.0,OUT013
FDR28,2640.0,OUT045
FDH31,1720.0,OUT017
FDP59,-232.0,OUT019
FDS19,1020.0,OUT018
FDM60,784.0,OUT045
FDJ44,2524.0,OUT018
DRH51,1444.0,OUT017
DRC25,1416.0,OUT017
DRE25,1484.0,OUT013
NCX05,1876.0,OUT049
FDR11,2608.0,OUT017
DRP47,3976.0,OUT045
DRC49,308.0,OUT019
FDQ47,2080.0,OUT027
FDL20,1828.0,OUT013
FDM34,2156.0,OUT035
NCN55,3812.0,OUT013
FDD41,1744.0,OUT035
FDE52,1500.0,OUT049
NCT18,884.0,OUT019
FDJ32,716.0,OUT018
FDE16,3336.0,OUT046
FDZ09,2636.0,OUT045
DRZ11,1996.0,OUT046
FDK41,1400.0,OUT049
FDE56,1084.0,OUT049
FDH34,2984.0,OUT013
DRI49,1272.0,OUT013
DRI59,3568.0,OUT046
DRC36,2788.0,OUT049
FDS15,-192.0,OUT019
FDI07,2872.0,OUT018
FDZ15,1592.0,OUT018
NCX41,4808.0,OUT027
NCO29,716.0,OUT019
FDF57,2756.0,OUT013
FDI33,1540.0,OUT035
DRJ47,2752.0,OUT049
FDB34,1452.0,OUT046
FDY22,3764.0,OUT027
DRL11,2584.0,OUT017
FDY46,3052.0,OUT035
FDG17,3872.0,OUT013
FDE52,1156.0,OUT018
DRP47,5392.0,OUT027
FDO01,232.0,OUT010
FDL09,2764.0,OUT046
FDR57,2576.0,OUT013
DRD37,820.0,OUT035
FDQ36,2144.0,OUT027
FDL33,3148.0,OUT049
FDL48,920.0,OUT045
FDL28,3696.0,OUT049
NCN29,840.0,OUT046
FDO13,2720.0,OUT035
FDB38,2712.0,OUT045
FDI36,3212.0,OUT035
FDI58,1572.0,OUT035
FDH22,1764.0,OUT018
FDQ27,1760.0,OUT013
FDT33,2716.0,OUT046
FDC56,1964.0,OUT045
FDF14,2548.0,OUT046
FDQ39,3132.0,OUT017
NCM43,2708.0,OUT017
FDS46,2020.0,OUT035
FDI22,3316.0,OUT049
NCE43,2724.0,OUT045
FDZ36,1104.0,OUT010
FDR13,16.0,OUT019
FDP46,1172.0,OUT018
FDW56,1116.0,OUT019
FDB40,2412.0,OUT017
FDM28,2536.0,OUT018
FDV49,4248.0,OUT013
NCS53,2216.0,OUT018
FDO03,3696.0,OUT049
FDT15,3016.0,OUT035
FDD33,3692.0,OUT049
FDX13,4088.0,OUT017
FDH60,3192.0,OUT013
DRH51,1388.0,OUT046
NCL07,752.0,OUT049
FDW51,3468.0,OUT045
FDF21,1100.0,OUT019
FDH26,392.0,OUT019
FDJ03,872.0,OUT049
FDU35,1640.0,OUT017
DRL01,3376.0,OUT018
FDE59,716.0,OUT045
FDI60,1152.0,OUT035
DRH39,1272.0,OUT035
FDK36,868.0,OUT049
FDN52,1424.0,OUT045
FDU12,4272.0,OUT017
NCT05,5500.0,OUT027
FDS37,3384.0,OUT027
FDK24,860.0,OUT017
DRF36,3020.0,OUT013
FDN46,-244.0,OUT010
NCN06,2596.0,OUT045
FDD59,1444.0,OUT035
FDM14,1860.0,OUT045
FDO10,700.0,OUT018
FDU35,1588.0,OUT013
NCA30,2680.0,OUT018
NCO41,1612.0,OUT049
FDI24,2828.0,OUT046
FDZ16,3088.0,OUT046
FDV47,1364.0,OUT046
FDV16,648.0,OUT045
FDZ22,1388.0,OUT035
FDO20,2156.0,OUT010
FDW38,936.0,OUT013
FDW52,2672.0,OUT045
FDT43,-1052.0,OUT019
NCS29,4224.0,OUT045
NCC31,2524.0,OUT017
FDA21,3052.0,OUT017
FDQ55,1964.0,OUT046
NCE54,1252.0,OUT049
FDD45,1604.0,OUT017
NCP17,1136.0,OUT017
FDR47,3100.0,OUT035
DRM35,2820.0,OUT013
FDR47,1120.0,OUT019
FDX19,1820.0,OUT010
FDV22,3996.0,OUT027
FDQ46,3236.0,OUT027
DRO47,1824.0,OUT045
FDB44,1476.0,OUT010
FDN02,1404.0,OUT010
FDW10,2820.0,OUT045
FDJ41,2192.0,OUT019
FDM50,1088.0,OUT046
FDW10,2868.0,OUT035
FDY48,1692.0,OUT049
NCE30,4796.0,OUT027
FDO04,968.0,OUT045
FDQ26,-932.0,OUT010
NCX29,2048.0,OUT018
FDE39,1888.0,OUT046
NCR54,4512.0,OUT027
NCP55,2404.0,OUT027
FDX22,3468.0,OUT017
FDI05,1264.0,OUT035
FDC51,3460.0,OUT027
FDC10,1968.0,OUT013
FDJ46,2820.0,OUT045
FDV10,-1108.0,OUT010
FDX12,5332.0,OUT027
FDL43,-652.0,OUT019
DRB13,3028.0,OUT046
FDF59,3540.0,OUT027
FDT35,2724.0,OUT049
NCJ19,1016.0,OUT035
FDT35,2440.0,OUT018
FDI48,908.0,OUT046
DRC24,456.0,OUT019
NCZ05,1736.0,OUT017
FDJ57,3188.0,OUT049
FDX11,3016.0,OUT017
FDE09,1860.0,OUT035
NCK06,1940.0,OUT049
DRE37,3040.0,OUT017
FDV56,1804.0,OUT046
FDY43,2748.0,OUT017
FDV35,2448.0,OUT013
FDF05,2184.0,OUT019
FDA36,2980.0,OUT035
FDS13,5636.0,OUT027
FDU47,2304.0,OUT013
FDI36,1256.0,OUT010
FDH48,1440.0,OUT046
FDZ14,1972.0,OUT013
FDS46,2000.0,OUT013
FDE21,1996.0,OUT017
FDA26,3520.0,OUT049
FDV12,1692.0,OUT046
FDL46,-76.0,OUT019
FDN57,2312.0,OUT013
NCJ18,1928.0,OUT017
FDO36,2908.0,OUT045
FDX55,3148.0,OUT018
FDT25,84.0,OUT019
FDD16,1232.0,OUT049
NCX18,3116.0,OUT013
NCG55,1540.0,OUT018
NCV18,1348.0,OUT049
NCS18,1768.0,OUT035
FDC37,1784.0,OUT045
FDE47,2064.0,OUT046
DRG49,1896.0,OUT019
FDC39,3260.0,OUT049
FDH24,620.0,OUT019
FDV39,4608.0,OUT027
NCL17,2332.0,OUT045
NCY53,1880.0,OUT035
FDH52,1080.0,OUT013
NCD19,596.0,OUT018
FDI44,1292.0,OUT046
DRD49,5148.0,OUT027
FDN08,2012.0,OUT035
FDO20,5492.0,OUT027
FDY02,4160.0,OUT046
FDX23,1568.0,OUT045
FDX01,1992.0,OUT017
FDH20,3084.0,OUT027
NCX41,3440.0,OUT017
FDD21,3372.0,OUT027
DRH11,-1056.0,OUT019
DRE60,3224.0,OUT018
FDB10,3776.0,OUT013
FDH38,1968.0,OUT013
NCL07,384.0,OUT018
FDD48,1868.0,OUT046
NCT54,2928.0,OUT027
FDF32,4620.0,OUT027
DRH51,1432.0,OUT045
DRG03,2496.0,OUT035
NCY42,332.0,OUT019
FDH32,1628.0,OUT017
NCJ06,3368.0,OUT027
FDH47,3080.0,OUT027
FDZ08,1100.0,OUT018
FDK16,1592.0,OUT017
DRG01,916.0,OUT018
NCM53,3148.0,OUT027
NCB07,3152.0,OUT035
NCZ06,4028.0,OUT035
FDU48,2132.0,OUT049
NCB55,2392.0,OUT027
FDP15,4104.0,OUT013
FDF17,3112.0,OUT046
NCN06,2624.0,OUT049
DRM48,320.0,OUT018
FDH10,3084.0,OUT046
FDC60,1180.0,OUT018
FDE35,764.0,OUT018
DRI23,2576.0,OUT013
NCR38,3996.0,OUT013
FDP04,1064.0,OUT035
NCW17,2144.0,OUT045
FDX34,2036.0,OUT017
NCK53,1636.0,OUT045
NCO54,-972.0,OUT010
NCH55,2048.0,OUT046
FDT44,3348.0,OUT027
DRG49,3820.0,OUT046
FDX46,-892.0,OUT010
DRG36,2692.0,OUT049
FDU37,1428.0,OUT049
FDK10,2956.0,OUT049
DRF37,5528.0,OUT027
FDC44,1868.0,OUT035
FDP15,4100.0,OUT046
FDZ27,2248.0,OUT027
FDY22,372.0,OUT019
DRG51,2668.0,OUT035
FDN58,3780.0,OUT045
FDW01,2532.0,OUT049
FDX24,1248.0,OUT018
FDO51,844.0,OUT017
FDJ52,4000.0,OUT027
NCY06,156.0,OUT010
FDE20,2460.0,OUT018
FDT23,-628.0,OUT010
FDQ51,904.0,OUT046
FDE35,1104.0,OUT046
FDB46,3416.0,OUT013
NCG19,3708.0,OUT035
NCL06,3808.0,OUT018
FDT36,-1336.0,OUT019
FDC56,1988.0,OUT049
FDJ26,3512.0,OUT049
FDZ59,2788.0,OUT017
FDV11,4272.0,OUT027
FDR13,52.0,OUT010
FDI15,3828.0,OUT018
FDF47,3296.0,OUT018
NCB54,140.0,OUT019
NCK19,4504.0,OUT027
FDX16,2464.0,OUT017
FDL50,2152.0,OUT045
NCE31,616.0,OUT035
DRJ01,2548.0,OUT049
FDE22,2584.0,OUT013
FDY20,-444.0,OUT019
NCO14,776.0,OUT045
NCR50,2480.0,OUT017
DRM47,3092.0,OUT017
FDO27,-328.0,OUT010
FDJ20,3508.0,OUT027
NCX17,3728.0,OUT013
FDG59,708.0,OUT049
FDD52,1776.0,OUT045
FDO48,3640.0,OUT017
FDC59,-808.0,OUT019
FDS15,1496.0,OUT018
FDB47,3388.0,OUT035
FDV14,-552.0,OUT019
FDB27,3084.0,OUT013
FDA35,2088.0,OUT035
FDN51,3896.0,OUT018
FDO39,972.0,OUT019
FDB28,3120.0,OUT049
DRJ25,800.0,OUT046
FDH46,3116.0,OUT027
FDI10,2828.0,OUT045
FDU21,324.0,OUT018
FDD09,2924.0,OUT049
FDD10,2924.0,OUT046
FDN31,1164.0,OUT010
FDA46,2828.0,OUT018
FDM56,1796.0,OUT046
FDF11,1984.0,OUT010
FDS32,2020.0,OUT018
NCM06,2428.0,OUT013
FDZ26,3816.0,OUT045
FDO01,2180.0,OUT013
FDJ46,2812.0,OUT049
FDG26,2188.0,OUT019
FDZ38,2796.0,OUT035
NCO55,1720.0,OUT013
FDT60,2044.0,OUT035
FDW37,1552.0,OUT049
NCK42,3100.0,OUT018
FDA45,2812.0,OUT046
FDW55,3740.0,OUT018
FDY44,3252.0,OUT017
FDQ31,1524.0,OUT017
FDM09,2788.0,OUT049
FDH12,1416.0,OUT018
NCQ43,1820.0,OUT035
FDT33,2756.0,OUT035
NCT41,2120.0,OUT018
DRJ25,-1120.0,OUT010
NCQ41,3156.0,OUT046
NCN17,1660.0,OUT049
DRO35,3328.0,OUT027
FDU27,560.0,OUT018
FDY43,4156.0,OUT027
FDG46,1964.0,OUT035
DRL49,1972.0,OUT018
NCB55,952.0,OUT049
FDK28,4096.0,OUT049
FDO49,940.0,OUT045
FDT03,2936.0,OUT013
FDW33,3132.0,OUT027
FDR02,1796.0,OUT035
FDF50,3200.0,OUT013
FDA40,1160.0,OUT018
NCT53,2344.0,OUT018
FDY60,2368.0,OUT035
FDP44,3172.0,OUT027
NCQ50,3412.0,OUT045
NCC30,2888.0,OUT017
FDQ60,1688.0,OUT018
FDG41,1800.0,OUT046
FDQ03,3820.0,OUT046
FDM03,1764.0,OUT045
FDZ51,1272.0,OUT018
DRF51,660.0,OUT035
FDF39,4212.0,OUT017
FDW52,2664.0,OUT035
FDY22,2380.0,OUT049
FDG14,2500.0,OUT013
FDA57,756.0,OUT017
FDL45,100.0,OUT019
FDX28,1568.0,OUT046
NCQ54,2708.0,OUT013
FDH40,1360.0,OUT045
FDU52,2536.0,OUT035
FDT60,92.0,OUT010
FDK08,1708.0,OUT045
FDN04,2904.0,OUT049
FDE50,3088.0,OUT013
FDI16,888.0,OUT049
FDM50,1124.0,OUT049
NCV30,1036.0,OUT049
FDT44,1900.0,OUT013
FDY60,2388.0,OUT013
FDT56,1100.0,OUT017
FDV58,2804.0,OUT018
FDU04,1984.0,OUT013
NCN05,4392.0,OUT027
FDI53,2288.0,OUT018
FDD34,2660.0,OUT046
FDW47,3424.0,OUT027
FDT51,3296.0,OUT027
FDO27,1600.0,OUT013
NCQ18,1320.0,OUT018
NCW05,1768.0,OUT013
FDI15,2232.0,OUT010
NCH43,1516.0,OUT010
FDT40,2016.0,OUT049
NCG19,3716.0,OUT017
NCM30,724.0,OUT035
FDB38,2684.0,OUT017
FDB22,2484.0,OUT046
FDC58,780.0,OUT046
NCI29,2276.0,OUT013
FDA23,-268.0,OUT010
DRG48,2280.0,OUT013
FDV21,2016.0,OUT013
NCG18,-316.0,OUT019
FDG40,616.0,OUT045
